imdb_id,title,genres,tagline,overview
tt0271219,Tadpole,"['Comedy', 'Drama', 'Romance']",Everyone says he should date girls his own age. Oscar respectfully disagrees.,"Beautiful, sophisticated women are all over Oscar Grubman. He is sensitive and compassionate, speaks French fluently, is passionate about Voltaire, and thinks the feature that tells the most about a woman is her hands. On the train home from Chauncey Academy for the Thanksgiving weekend, Oscar confides in his best friend that he has plans for this vacation--he will win the heart of his true love. But there is one major problem--Oscar's true love is his stepmother Eve. Oscar is certain that he could be a better mate to Eve than his work-obsessed father. He fails to win Eve's heart and is consequently dejected. Oscar's path to his true love is further crossed by Diane, Eve's best friend who, one night while wearing Eve's borrowed perfumed scarf, offers him temporary comfort in an unconventional tryst. For Diane, Oscar fills a void in her life. For Oscar, Diane is somewhat of a distraction, as his continued pursuit of Eve leads to an unexpected resolution."
tt0074608,Harry and Walter Go To New York,"['Crime', 'Comedy']",All the Digby-Hill-Chestnut gang need is two breaks... out of jail... into a safe.,Two hoplessly out of their class con-men attempt to pull off the largest bank heist of the l9th century. They gain the enmity of the most famous bank Robber in the world and the affection of a crusading newspaperwoman.
tt0074205,The Big Bus,"['Action', 'Comedy']",The ride of your life.,"The ultimate disaster film parody. A nuclear powered bus is making it's maiden non-stop trip from New York to Denver. The journey is plagued by disasters due to the machinations of a mysterious group allied with the oil lobby. Will the down on his luck driver, with a reputation for eating his passengers, be able to complete the journey?"
tt0061653,Fathom,"['Action', 'Comedy', 'Drama']",The world's most uncovered undercover agent!,"While touring abroad in Europe, beautiful American skydiver Fathom Harvill gets wrapped up in international intrigue when Scottish spy Douglas Campbell recruits her to help him on a secret mission. Before long, Fathom realizes that no one around her, including the mysterious Peter Merriweather, can easily be trusted, leading to various adventures that involve bull fighting, beaches and, of course, romance."
tt0061810,In Like Flint,"['Action', 'Adventure', 'Comedy']",FLINT'S BACK In Action... In Danger... In the Virgin Islands... Where the Bad Guys... Are Girls!,"Flint is again called out of retirement when his old boss finds that he seems to have missed 90 seconds while golfing with the president. Flint finds that the president has been replaced by an actor (Flint's line [with a wistful look] is ""An Actor as President?"") Flint finds that a group of women have banded together to take over the world through subliminal brainwashing in beauty salons they own."
tt0060708,Modesty Blaise,"['Action', 'Comedy', 'Thriller']","Nothing can faze Modesty Blaise, the world's deadliest and most dazzlingly female agent!","Modesty Blaise, a secret agent whose hair color, hair style, and mod clothing change at a snap of her fingers is being used by the British government as a decoy in an effort to thwart a diamond heist. She is being set up by the feds but is wise to the plot and calls in sidekick Willie Garvin and a few other friends to outsmart them. Meanwhile, at his island hideaway, Gabriel, the diamond thief has his own plans for Blaise and Garvin"
tt0059557,Our Man Flint,"['Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",The ORIGINAL man of mystery!,"When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint."
tt0058888,Red Beard,['Drama'],Films like that can influence the way we see the world,"Set in feudal times, novice physician, Yuzo Kayama, is sent to a poor infirmary expecting just to visit, but is infuriated to learn he must stay. He tries to provoke his termination, but is foiled by head doctor ""Red Beard"" (Toshiro Mifune), a man whose methods are as caring as they are unpredictable."
tt0075147,Robin and Marian,"['Action', 'Adventure', 'Drama', 'Romance']",Love is the greatest adventure of all.,"Whatever became of Robin Hood after his famed tale of good deeds ended? Now you can find out, in this sequel that takes place years after Robin and his merry men bested the Sheriff of Nottingham. After following Richard the Lionhearted to the crusades, Robin (Sean Connery) returns to Sherwood Forest to find things drastically changed. Audrey Hepburn plays the stalwart Marian â¦ who's joined a nunnery!"
tt0088286,Top Secret!,['Comedy'],Don't tell anyone.,"Popular and dashing American singer Nick Rivers travels to East Germany to perform in a music festival. When he loses his heart to the gorgeous Hillary Flammond, he finds himself caught up in an underground resistance movement. Rivers joins forces with Agent Cedric and Flammond to attempt the rescue of her father, Dr. Paul, from the Germans, who have captured the scientist in hopes of coercing him into building a new naval mine."
tt0295427,The Master of Disguise,"['Comedy', 'Family']",He can get into any disguise... getting out is another story.,"A sweet-natured Italian waiter named Pistachio Disguisey at his father Fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. But moments later the patriarch of the Disguisey family is kidnapped Fabbrizio's former arch-enemy, Devlin Bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. And it's up to Pistachio to track down Bowman and save his family before Bowman kills them!"
tt0286106,Signs,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",Itâs not like they didnât warn us.,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.
tt0287717,Spy Kids 2: The Island of Lost Dreams,"['Action', 'Adventure', 'Family']",Little Spies. Big Attitudes,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day."
tt0279113,The Good Girl,"['Drama', 'Comedy', 'Romance']",It's her last best chance... is she going to take it?,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.
tt0309377,Blood Work,"['Crime', 'Drama', 'Mystery', 'Thriller']",He's a heartbeat away from catching the killer,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer."
tt0295701,xXx,"['Action', 'Adventure', 'Thriller']",A New Breed Of Secret Agent.,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi."
tt0274309,24 Hour Party People,"['Comedy', 'Drama']",Share the Ecstacy!,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world."
tt0065537,Change of Habit,"['Drama', 'Music', 'Romance']","When the King of Rock Meets the Queen of Comedy, Romance Rules.",Only a few songs as Elvis plays it straight as Dr John Carpenter. Mary Tyler Moore stars opposite as an incognito nun with a mission to help Dr Elvis clean up the ghetto he lives in. Can the King compete against God for Mary's heart?
tt0093780,The Principal,"['Action', 'Adventure', 'Crime', 'Drama']",He's teaching the students at Brandel High two words... NO MORE.,"Burglary. Drugs. Assault. Rape. The students at Brandel High are more than new Principal Rick Latimer bargained for. Gangs fight to control the school using knives - even guns - when they have to. When Latimer and the head of security try to clean up the school and stop the narcotics trade, they run up against a teenage mafia. A violent confrontation on the campus leads to a deadly showdown with the drug dealer's gang, and one last chance for Latimer to save his career... and his life."
